WBID,length
WBGene00017491,903
WBGene00017492,948
WBGene00017493,1232
WBGene00017494,786
WBGene00017482,5569
WBGene00044479,497
WBGene00017483,1452
WBGene00017483,1431
WBGene00017484,509
WBGene00017485,311
WBGene00017486,495
WBGene00017487,3868
WBGene00005715,966
WBGene00005715,981
WBGene00017488,232
WBGene00017489,1962
WBGene00017489,1959
WBGene00008865,1074
WBGene00008865,772
WBGene00008865,984
WBGene00008866,420
WBGene00008867,603
WBGene00001863,15723
WBGene00001863,15792
WBGene00001863,894
WBGene00001863,15837
WBGene00008868,848
WBGene00008869,534
WBGene00000601,1082
WBGene00000601,1058
WBGene00044014,909
WBGene00195181,281
WBGene00000602,951
WBGene00000144,771
WBGene00000144,765
WBGene00000144,775
WBGene00000144,697
WBGene00000144,697
WBGene00000144,770
WBGene00008871,1252
WBGene00008872,912
WBGene00008874,2145
WBGene00008875,1135
WBGene00044013,1203
WBGene00008870,1281
WBGene00005527,1056
WBGene00005529,1050
WBGene00005528,1068
WBGene00008876,2547
WBGene00008876,2387
WBGene00008877,1638
WBGene00008878,5124
WBGene00008878,4746
WBGene00008878,3190
WBGene00008878,5352
WBGene00008879,2030
WBGene00001106,1284
WBGene00008880,1243
WBGene00008881,655
WBGene00008882,4415
WBGene00008883,906
WBGene00008884,1149
WBGene00001171,3318
WBGene00017502,420
WBGene00044774,697
WBGene00044774,693
WBGene00017503,1362
WBGene00017511,891
WBGene00017512,1323
WBGene00017512,420
WBGene00003707,1585
WBGene00003707,1695
WBGene00017504,1093
WBGene00017504,1117
WBGene00017504,1108
WBGene00017504,1132
WBGene00017505,2361
WBGene00017506,405
WBGene00017507,305
WBGene00017507,401
WBGene00017508,538
WBGene00017509,273
WBGene00000387,2029
WBGene00017510,1341
WBGene00008885,1227
WBGene00008886,1100
WBGene00023415,1197
WBGene00044243,1004
WBGene00006531,1344
WBGene00004684,2554
WBGene00004684,2557
WBGene00008887,3969
WBGene00008889,1056
WBGene00008890,1516
WBGene00017513,945
WBGene00001068,4044
WBGene00017514,498
WBGene00017514,748
WBGene00017515,1416
WBGene00003174,2365
WBGene00017516,331
WBGene00017525,580
WBGene00017526,738
WBGene00017527,693
WBGene00017528,974
WBGene00017529,1750
WBGene00017517,641
WBGene00017518,617
WBGene00017519,600
WBGene00017520,632
WBGene00017521,444
WBGene00017522,423
WBGene00017523,612
WBGene00017524,670
WBGene00017530,1691
WBGene00017532,1376
WBGene00000428,576
WBGene00003635,2010
WBGene00008891,1722
WBGene00008900,1108
WBGene00008892,537
WBGene00008893,774
WBGene00008894,1308
WBGene00008894,1643
WBGene00008897,624
WBGene00008898,1308
WBGene00008899,2068
WBGene00004345,1562
WBGene00004345,633
WBGene00004345,1867
WBGene00004345,654
WBGene00008901,1005
WBGene00008901,1062
WBGene00006966,1356
WBGene00005124,954
WBGene00005125,954
WBGene00005118,963
WBGene00008904,1184
WBGene00008902,1474
WBGene00008903,450
WBGene00000461,1071
WBGene00005119,975
WBGene00005123,951
WBGene00005122,954
WBGene00005126,951
WBGene00017534,1809
WBGene00017535,920
WBGene00017536,1598
WBGene00017537,1462
WBGene00017538,1123
WBGene00138716,699
WBGene00008905,2529
WBGene00008906,2069
WBGene00008907,782
WBGene00008907,657
WBGene00008908,848
WBGene00008909,735
WBGene00044058,1112
WBGene00045458,542
WBGene00077766,321
WBGene00008913,775
WBGene00008921,3366
WBGene00008922,943
WBGene00008922,983
WBGene00008923,1848
WBGene00008923,1599
WBGene00008923,1680
WBGene00023503,527
WBGene00023503,435
WBGene00077761,652
WBGene00008914,627
WBGene00219325,832
WBGene00000726,1185
WBGene00008915,806
WBGene00008915,927
WBGene00008916,685
WBGene00008917,416
WBGene00008917,467
WBGene00008918,1862
WBGene00008918,1814
WBGene00008919,1385
WBGene00008919,1635
WBGene00008920,1444
WBGene00008920,1424
WBGene00008920,1381
WBGene00008920,1422
WBGene00008920,1345
WBGene00000068,4068
WBGene00000664,926
WBGene00008910,1222
WBGene00004311,776
WBGene00004311,769
WBGene00006661,1044
WBGene00008911,840
WBGene00008912,942
WBGene00185014,1030
WBGene00002991,3356
WBGene00002991,2333
WBGene00008924,2143
WBGene00000690,1018
WBGene00001906,468
WBGene00003099,734
WBGene00001905,334
WBGene00001907,384
WBGene00194833,474
WBGene00195009,435
WBGene00235282,224
WBGene00017539,507
WBGene00017540,445
WBGene00017541,517
WBGene00017542,596
WBGene00017543,1302
WBGene00017544,1278
WBGene00001908,369
WBGene00008925,1790
WBGene00008925,1839
WBGene00008926,1035
WBGene00008926,913
WBGene00008927,1810
WBGene00008927,1674
WBGene00008928,414
WBGene00017545,3399
WBGene00003012,1898
WBGene00003012,2026
WBGene00003012,1800
WBGene00003012,1931
WBGene00003012,1997
WBGene00003044,1154
WBGene00003044,1073
WBGene00003044,803
WBGene00003044,1156
WBGene00003044,976
WBGene00003044,1057
WBGene00003044,732
WBGene00003044,651
WBGene00003044,927
WBGene00003044,830
WBGene00003044,505
WBGene00003044,954
WBGene00003044,857
WBGene00003044,532
WBGene00003045,1771
WBGene00003045,1715
WBGene00017546,2156
WBGene00017547,2376
WBGene00017547,2389
WBGene00017547,2507
WBGene00017548,907
WBGene00017549,694
WBGene00004242,1883
WBGene00004242,1914
WBGene00008929,1249
WBGene00008930,431
WBGene00008932,1091
WBGene00008932,961
WBGene00017550,2232
WBGene00017551,850
WBGene00017552,2064
WBGene00017553,2025
WBGene00017554,2168
WBGene00017555,2213
WBGene00017556,2001
WBGene00017557,2883
WBGene00017557,2987
WBGene00000485,12564
WBGene00004378,7344
WBGene00004378,7320
WBGene00008934,1714
WBGene00008935,640
WBGene00005053,1035
WBGene00017563,1379
WBGene00017563,1395
WBGene00006944,3291
WBGene00007050,4795
WBGene00017559,966
WBGene00017560,780
WBGene00005054,1188
WBGene00005055,1047
WBGene00017562,420
WBGene00219330,300
WBGene00008936,1442
WBGene00008936,1442
WBGene00006512,2031
WBGene00004738,3558
WBGene00008937,1008
WBGene00001675,1047
WBGene00001675,1209
WBGene00017564,969
WBGene00017566,708
WBGene00017567,404
WBGene00045275,404
WBGene00045276,505
WBGene00005814,1110
WBGene00005815,1017
WBGene00005815,1140
WBGene00005816,1146
WBGene00005818,1166
WBGene00017565,1027
WBGene00017565,502
WBGene00017568,540
WBGene00003745,527
WBGene00003745,549
WBGene00017569,1752
WBGene00017570,1005
WBGene00017571,3623
WBGene00017571,3617
WBGene00017573,1188
WBGene00017573,1190
WBGene00044780,735
WBGene00017574,737
WBGene00017576,4962
WBGene00017576,4767
WBGene00017576,4860
WBGene00017576,5055
WBGene00017576,4917
WBGene00017576,4722
WBGene00017576,4815
WBGene00017576,5010
WBGene00017576,522
WBGene00017577,1837
WBGene00017578,1969
WBGene00017579,357
WBGene00003981,1625
WBGene00001674,1267
WBGene00017580,2273
WBGene00017581,873
WBGene00017582,900
WBGene00008939,749
WBGene00003903,3009
WBGene00003903,3213
WBGene00003903,3153
WBGene00003903,3164
WBGene00003903,2643
WBGene00003903,2147
WBGene00008940,1919
WBGene00000406,1225
WBGene00000406,1417
WBGene00017583,1370
WBGene00017589,2145
WBGene00017589,2002
WBGene00017590,1518
WBGene00194713,729
WBGene00017584,839
WBGene00017585,195
WBGene00017586,1208
WBGene00017587,942
WBGene00017588,342
WBGene00005988,954
WBGene00005989,1023
WBGene00004750,1237
WBGene00005786,939
WBGene00008944,687
WBGene00008944,743
WBGene00008945,2777
WBGene00008946,849
WBGene00008947,993
WBGene00235298,174
WBGene00008948,2263
WBGene00008948,2266
WBGene00008948,1035
WBGene00008948,2307
WBGene00006733,1386
WBGene00006733,1188
WBGene00008949,1215
WBGene00008950,2154
WBGene00001708,2744
WBGene00008951,1932
WBGene00008951,1390
WBGene00008952,1290
WBGene00008953,1565
WBGene00008953,1417
WBGene00008954,821
WBGene00017591,1031
WBGene00017592,1677
WBGene00017593,1165
WBGene00017594,1685
WBGene00017595,546
WBGene00017596,393
WBGene00000684,1020
WBGene00017597,1621
WBGene00017597,1230
WBGene00017597,883
WBGene00017597,1312
WBGene00017597,1642
WBGene00006676,1236
WBGene00006676,1332
WBGene00006676,252
WBGene00008955,684
WBGene00017598,729
WBGene00017606,2749
WBGene00017607,3506
WBGene00017607,2650
WBGene00017608,2083
WBGene00017599,427
WBGene00017600,665
WBGene00017601,657
WBGene00017602,615
WBGene00017603,665
WBGene00017604,465
WBGene00017605,2693
WBGene00017609,480
WBGene00195186,240
WBGene00195188,215
WBGene00017610,2007
WBGene00017611,348
WBGene00017612,399
WBGene00005244,999
WBGene00000025,1719
WBGene00195184,283
WBGene00195185,299
WBGene00008956,1076
WBGene00008956,1080
WBGene00008957,1155
WBGene00008958,2730
WBGene00008959,880
WBGene00008960,770
WBGene00008961,624
WBGene00006603,3836
WBGene00006603,883
WBGene00008963,994
WBGene00000188,555
WBGene00008964,2698
WBGene00008965,1971
WBGene00017613,432
WBGene00017621,435
WBGene00017614,1306
WBGene00017615,909
WBGene00017616,1777
WBGene00017618,818
WBGene00017618,664
WBGene00017618,375
WBGene00006666,4714
WBGene00006666,5242
WBGene00006666,5613
WBGene00017619,321
WBGene00017620,1402
WBGene00003772,3682
WBGene00008967,750
WBGene00008967,817
WBGene00017625,1742
WBGene00017627,501
WBGene00006921,1895
WBGene00003412,4416
WBGene00017628,519
WBGene00017629,897
WBGene00017630,438
WBGene00017631,469
WBGene00001994,3520
WBGene00001994,3828
WBGene00001994,2963
WBGene00001994,3023
WBGene00017632,360
WBGene00004051,2617
WBGene00004051,2566
WBGene00004051,2114
WBGene00004051,2201
WBGene00004051,2048
WBGene00004051,2620
WBGene00004051,2557
WBGene00004051,2611
WBGene00004051,2626
WBGene00002222,2564
WBGene00002222,3694
WBGene00002222,565
WBGene00002222,171
WBGene00002222,84
WBGene00008968,838
WBGene00008968,979
WBGene00008968,790
WBGene00008968,734
WBGene00008969,1230
WBGene00008970,2239
WBGene00008970,2216
WBGene00008971,1297
WBGene00008972,991
WBGene00008973,896
WBGene00008980,699
WBGene00008980,1013
WBGene00008974,2179
WBGene00008975,1560
WBGene00008976,579
WBGene00004317,2912
WBGene00008977,2243
WBGene00008978,1575
WBGene00008979,1102
WBGene00249815,78
WBGene00017641,3551
WBGene00017641,3062
WBGene00017642,3509
WBGene00000242,2263
WBGene00017643,2495
WBGene00017643,2558
WBGene00017643,2583
WBGene00017644,509
WBGene00000442,526
WBGene00000442,693
WBGene00017645,477
WBGene00017633,543
WBGene00017639,1658
WBGene00017640,1842
WBGene00043069,1542
WBGene00017634,918
WBGene00005649,1020
WBGene00005648,1226
WBGene00005648,1119
WBGene00005648,1099
WBGene00005648,1328
WBGene00017635,1305
WBGene00017636,1038
WBGene00017637,1677
WBGene00017638,357
WBGene00008981,996
WBGene00005414,1017
WBGene00005370,1060
WBGene00044100,1107
WBGene00050906,216
WBGene00206495,348
WBGene00206495,327
WBGene00008982,933
WBGene00006236,972
WBGene00008983,867
WBGene00005819,1116
WBGene00008984,1080
WBGene00008985,818
WBGene00008986,803
WBGene00008987,1469
WBGene00008987,849
WBGene00003543,1238
WBGene00008988,1525
WBGene00008989,799
WBGene00008989,970
WBGene00008989,827
WBGene00008989,973
WBGene00008990,5053
WBGene00008991,1679
WBGene00003777,6494
WBGene00017646,1568
WBGene00002889,6383
WBGene00003162,1605
WBGene00017647,1662
WBGene00017648,1310
WBGene00008998,758
WBGene00008998,521
WBGene00008998,776
WBGene00008999,3479
WBGene00008999,3546
WBGene00008999,3649
WBGene00008999,3659
WBGene00008999,3567
WBGene00008999,3507
WBGene00008999,3702
WBGene00009000,2015
WBGene00005481,1000
WBGene00219316,1598
WBGene00008992,159
WBGene00008993,1073
WBGene00008994,746
WBGene00008995,1753
WBGene00008996,711
WBGene00008997,2132
WBGene00008997,1502
WBGene00017650,603
WBGene00017651,1240
WBGene00017652,633
WBGene00017659,780
WBGene00017659,1040
WBGene00017660,275
WBGene00017660,126
WBGene00017661,1050
WBGene00195086,440
WBGene00235309,606
WBGene00235330,273
WBGene00017653,849
WBGene00017653,974
WBGene00017654,725
WBGene00017655,450
WBGene00017656,426
WBGene00017657,7900
WBGene00004119,1244
WBGene00004119,1184
WBGene00017658,1084
WBGene00017658,1064
WBGene00006656,1557
WBGene00006656,1520
WBGene00006656,1599
WBGene00006656,1562
WBGene00009001,2138
WBGene00009002,726
WBGene00004324,1838
WBGene00004324,1814
WBGene00009004,629
WBGene00009005,614
WBGene00077548,504
WBGene00003620,1527
WBGene00003620,1529
WBGene00003620,1420
WBGene00003620,1419
WBGene00003620,1484
WBGene00003620,1534
WBGene00003620,1486
WBGene00003620,1521
WBGene00003620,1523
WBGene00003620,1540
WBGene00003620,1542
WBGene00017662,375
WBGene00017663,2003
WBGene00017664,685
WBGene00009006,2010
WBGene00009007,1320
WBGene00009007,1418
WBGene00009007,1418
WBGene00009007,1358
WBGene00009008,2324
WBGene00009008,2418
WBGene00009008,830
WBGene00009008,318
WBGene00009008,712
WBGene00009009,1147
WBGene00009010,1350
WBGene00009011,1031
WBGene00009012,1903
WBGene00009013,471
WBGene00009014,760
WBGene00009015,1104
WBGene00219452,588
WBGene00009016,1127
WBGene00009017,171
WBGene00009018,977
WBGene00009018,629
WBGene00009018,829
WBGene00009021,630
WBGene00017666,517
WBGene00017667,561
WBGene00017668,521
WBGene00017670,543
WBGene00009022,593
WBGene00009022,736
WBGene00017671,1149
WBGene00017671,1106
WBGene00017672,1412
WBGene00017673,985
WBGene00017674,1192
WBGene00006774,1937
WBGene00017675,1184
WBGene00017676,918
WBGene00005190,966
WBGene00006183,1207
WBGene00017681,1830
WBGene00000218,1243
WBGene00000218,1253
WBGene00017678,1240
WBGene00017678,1338
WBGene00017679,813
WBGene00000219,1240
WBGene00006184,1044
WBGene00009023,2335
WBGene00003410,5056
WBGene00009024,1071
WBGene00009025,1202
WBGene00009026,989
WBGene00009027,6185
WBGene00004728,8793
WBGene00004728,2277
WBGene00006543,1825
WBGene00006543,1641
WBGene00017683,1446
WBGene00017684,195
WBGene00017685,189
WBGene00004209,2004
WBGene00001402,2482
WBGene00017686,4413
WBGene00044287,802
WBGene00001770,722
WBGene00009032,1461
WBGene00009032,1471
WBGene00005315,1065
WBGene00009033,661
WBGene00005317,510
WBGene00009028,1556
WBGene00009028,1804
WBGene00009029,836
WBGene00009030,884
WBGene00009031,1106
WBGene00005323,1056
WBGene00001545,3379
WBGene00017687,2093
WBGene00017687,2335
WBGene00017688,546
WBGene00001619,1488
WBGene00017690,1146
WBGene00017691,548
WBGene00017691,443
WBGene00017691,498
WBGene00044605,507
WBGene00001938,397
WBGene00045122,903
WBGene00001937,507
WBGene00009035,2317
WBGene00009036,899
WBGene00009036,869
WBGene00009038,1140
WBGene00009039,1870
WBGene00001358,629
WBGene00009045,773
WBGene00001230,1139
WBGene00001230,1131
WBGene00001230,1113
WBGene00009041,1276
WBGene00009042,562
WBGene00009042,506
WBGene00009043,1051
WBGene00009044,659
WBGene00006994,4567
WBGene00001498,1911
WBGene00017692,1047
WBGene00001078,2146
WBGene00001688,1690
WBGene00017693,370
WBGene00017693,453
WBGene00017694,495
WBGene00017695,257
WBGene00001028,1624
WBGene00001028,1572
WBGene00017696,1976
WBGene00017696,1948
WBGene00006662,2193
WBGene00017698,956
WBGene00005616,1219
WBGene00009046,966
WBGene00006075,1499
WBGene00009048,1290
WBGene00009048,1315
WBGene00009048,1315
WBGene00009049,1091
WBGene00000459,2709
WBGene00000459,2736
WBGene00017699,2846
WBGene00017699,1578
WBGene00017699,2591
WBGene00017699,2582
WBGene00017699,1204
WBGene00017699,2603
WBGene00017699,1726
WBGene00017699,1578
WBGene00017700,1343
WBGene00017701,150
WBGene00017702,2023
WBGene00002198,1321
WBGene00000636,1108
WBGene00001643,1323
WBGene00001644,1462
WBGene00001644,1518
WBGene00001644,1577
WBGene00009056,446
WBGene00009050,1095
WBGene00009050,1159
WBGene00003815,1811
WBGene00009051,539
WBGene00009051,656
WBGene00004186,2709
WBGene00004186,2484
WBGene00009052,2151
WBGene00043279,414
WBGene00043279,432
WBGene00009054,1331
WBGene00004006,4085
WBGene00004007,4086
WBGene00004008,4294
WBGene00009057,1185
WBGene00009057,1361
WBGene00009058,2644
WBGene00009059,800
WBGene00009060,914
WBGene00001178,2669
WBGene00001178,2775
WBGene00001178,1469
WBGene00001178,1575
WBGene00001178,1887
WBGene00001178,2606
WBGene00001178,2712
WBGene00001178,2457
WBGene00001178,2775
WBGene00017703,1164
WBGene00017709,954
WBGene00017710,420
WBGene00017711,953
WBGene00017711,1024
WBGene00005569,1021
WBGene00017712,965
WBGene00017704,519
WBGene00017713,688
WBGene00044363,652
WBGene00044363,860
WBGene00001546,3360
WBGene00005559,978
WBGene00017705,862
WBGene00017706,486
WBGene00017707,979
WBGene00017708,689
WBGene00001854,878
WBGene00017714,1014
WBGene00017715,750
WBGene00017716,1904
WBGene00002125,1641
WBGene00002224,2120
WBGene00002224,1942
WBGene00002224,2230
WBGene00017717,884
WBGene00017717,768
WBGene00017717,403
WBGene00017718,844
WBGene00235326,336
WBGene00017719,1480
WBGene00017719,1461
WBGene00017720,1583
WBGene00017720,1479
WBGene00017721,1651
WBGene00017722,1602
WBGene00000514,1335
WBGene00017723,1124
WBGene00017724,1289
WBGene00017724,1378
WBGene00194908,377
WBGene00009061,1173
WBGene00009063,1039
WBGene00009064,3509
WBGene00009064,2888
WBGene00009064,2613
WBGene00009065,7306
WBGene00009065,4554
WBGene00009065,4562
WBGene00009065,7312
WBGene00044707,1344
WBGene00044712,744
WBGene00017725,857
WBGene00255607,260
WBGene00017726,335
WBGene00017727,399
WBGene00017727,353
WBGene00017730,720
WBGene00009067,275
WBGene00009068,825
WBGene00009069,217
WBGene00009069,467
WBGene00009070,2150
WBGene00044638,227
WBGene00009079,1094
WBGene00009081,1262
WBGene00009081,1299
WBGene00009081,553
WBGene00009081,656
WBGene00009081,693
WBGene00009082,1791
WBGene00006465,1356
WBGene00006465,1397
WBGene00006465,1400
WBGene00009084,2984
WBGene00009084,2969
WBGene00000257,2999
WBGene00000257,3003
WBGene00000257,3028
WBGene00001170,557
WBGene00009077,1182
WBGene00003958,3349
WBGene00003958,3361
WBGene00003957,3504
WBGene00009078,487
WBGene00009078,292
WBGene00009073,1933
WBGene00000906,3643
WBGene00001444,691
WBGene00001444,645
WBGene00001444,571
WBGene00000121,791
WBGene00009075,866
WBGene00009075,812
WBGene00017741,799
WBGene00017741,552
WBGene00017741,381
WBGene00255457,228
WBGene00255457,78
WBGene00017732,642
WBGene00017732,757
WBGene00017733,1041
WBGene00017734,922
WBGene00017734,973
WBGene00017734,389
WBGene00017735,794
WBGene00017736,1325
WBGene00017737,1017
WBGene00017738,826
WBGene00009085,827
WBGene00045291,1843
WBGene00194674,376
WBGene00009086,4344
WBGene00009087,703
WBGene00009088,669
WBGene00009089,2784
WBGene00009090,417
WBGene00009091,240
WBGene00044136,552
WBGene00017750,354
WBGene00017742,896
WBGene00017742,798
WBGene00017743,896
WBGene00017744,1068
WBGene00017745,1293
WBGene00017746,1169
WBGene00017747,1828
WBGene00017748,598
WBGene00004504,1461
WBGene00004504,1356
WBGene00017749,1413
WBGene00005076,1041
WBGene00017756,975
WBGene00044455,1591
WBGene00017751,1678
WBGene00017752,1038
WBGene00004503,1355
WBGene00017754,2943
WBGene00017755,841
WBGene00017755,375
WBGene00044574,569
WBGene00017757,882
WBGene00017758,2682
WBGene00017759,1244
WBGene00017759,1276
WBGene00017760,3233
WBGene00017760,2064
WBGene00000263,427
WBGene00000263,487
WBGene00017761,879
WBGene00017762,895
WBGene00003969,2363
WBGene00003969,2040
WBGene00003969,2168
WBGene00017763,859
WBGene00017763,859
WBGene00017763,801
WBGene00004898,622
WBGene00004898,633
WBGene00009092,740
WBGene00009093,603
WBGene00009093,574
WBGene00005018,1167
WBGene00005018,942
WBGene00009094,2734
WBGene00001539,3087
WBGene00009095,549
WBGene00009095,501
WBGene00009096,388
WBGene00009097,393
WBGene00009097,344
WBGene00017764,913
WBGene00009098,2990
WBGene00009099,1233
WBGene00009100,2000
WBGene00009100,1997
WBGene00009101,1234
WBGene00009102,1413
WBGene00009102,651
WBGene00009103,2356
WBGene00017765,1380
WBGene00017765,1409
WBGene00017766,1770
WBGene00017767,706
WBGene00017768,2409
WBGene00017769,1534
WBGene00017770,1285
WBGene00017771,449
WBGene00017771,687
WBGene00017772,916
WBGene00017773,2955
WBGene00017773,2979
WBGene00017774,2674
WBGene00017774,2576
WBGene00017774,2680
WBGene00017774,2582
WBGene00017775,1461
