WBID,length
WBGene00004403,4017
WBGene00004403,798
WBGene00004403,4023
WBGene00004403,753
WBGene00004404,1110
WBGene00004405,2034
WBGene00004408,1035
WBGene00004409,441
WBGene00004409,498
WBGene00004410,452
WBGene00004411,4359
WBGene00004412,693
WBGene00004412,709
WBGene00004412,692
WBGene00004412,532
WBGene00004412,818
WBGene00004412,694
WBGene00004412,709
WBGene00004412,810
WBGene00004412,667
WBGene00004412,656
WBGene00004412,501
WBGene00004412,513
WBGene00004413,876
WBGene00004414,1293
WBGene00004414,1226
WBGene00004414,1324
WBGene00004414,1149
WBGene00004414,1001
WBGene00004414,934
WBGene00004415,1145
WBGene00004416,979
WBGene00004417,696
WBGene00004417,711
WBGene00004417,769
WBGene00004418,833
WBGene00004418,798
WBGene00004419,906
WBGene00004419,846
WBGene00004420,626
WBGene00004421,699
WBGene00004421,717
WBGene00004422,651
WBGene00004423,713
WBGene00004424,680
WBGene00004424,617
WBGene00004424,763
WBGene00004424,828
WBGene00004424,327
WBGene00004424,585
WBGene00004424,640
WBGene00004424,574
WBGene00004424,635
WBGene00004425,679
WBGene00004425,273
WBGene00004426,494
WBGene00004426,506
WBGene00004427,720
WBGene00004428,669
WBGene00004428,789
WBGene00004429,625
WBGene00004429,543
WBGene00004430,660
WBGene00004430,657
WBGene00004430,717
WBGene00004431,690
WBGene00004431,697
WBGene00004431,770
WBGene00004431,704
WBGene00004432,719
WBGene00004433,535
WBGene00004433,771
WBGene00004434,435
WBGene00004434,489
WBGene00004435,511
WBGene00004435,469
WBGene00004435,718
WBGene00004436,545
WBGene00004436,706
WBGene00004437,593
WBGene00004438,499
WBGene00004439,495
WBGene00004439,490
WBGene00004439,492
WBGene00004439,517
WBGene00004440,469
WBGene00004440,482
WBGene00004440,656
WBGene00004440,505
WBGene00004440,692
WBGene00004440,472
WBGene00004440,659
WBGene00004441,462
WBGene00004442,450
WBGene00004442,437
WBGene00004443,316
WBGene00004443,217
WBGene00004444,397
WBGene00004444,326
WBGene00004444,518
WBGene00004444,366
WBGene00004445,441
WBGene00004445,506
WBGene00004445,441
WBGene00004445,359
WBGene00004445,432
WBGene00004445,407
WBGene00004446,443
WBGene00004446,443
WBGene00004446,465
WBGene00004446,446
WBGene00004446,360
WBGene00004446,466
WBGene00004447,440
WBGene00004447,593
WBGene00004448,412
WBGene00004448,631
WBGene00004449,494
WBGene00004449,460
WBGene00004449,510
WBGene00004450,377
WBGene00004451,343
WBGene00004451,338
WBGene00004452,287
WBGene00004452,285
WBGene00004452,286
WBGene00004452,323
WBGene00004452,284
WBGene00004452,299
WBGene00004453,247
WBGene00004454,369
WBGene00004455,519
WBGene00004456,407
WBGene00004456,342
WBGene00004457,11557
WBGene00004458,3176
WBGene00004458,3419
WBGene00004459,2616
WBGene00004459,2646
WBGene00004459,3072
WBGene00004459,3102
WBGene00004460,1849
WBGene00004461,1654
WBGene00004461,1710
WBGene00004462,1672
WBGene00004462,1552
WBGene00004463,1479
WBGene00004464,1235
WBGene00004465,1327
WBGene00004465,1500
WBGene00004466,1273
WBGene00004466,1297
WBGene00004467,1101
WBGene00004468,857
WBGene00004468,928
WBGene00004469,987
WBGene00004469,1019
WBGene00004470,876
WBGene00004471,948
WBGene00004471,942
WBGene00004472,807
WBGene00004472,807
WBGene00004473,842
WBGene00004474,748
WBGene00004475,807
WBGene00004475,710
WBGene00004475,667
WBGene00004475,798
WBGene00004476,644
WBGene00004477,691
WBGene00004477,602
WBGene00004477,666
WBGene00004477,689
WBGene00004477,650
WBGene00004477,576
WBGene00004477,655
WBGene00004478,672
WBGene00004479,528
WBGene00004479,543
WBGene00004480,549
WBGene00004480,806
WBGene00004481,494
WBGene00004481,491
WBGene00004481,550
WBGene00004482,510
WBGene00004483,805
WBGene00004483,823
WBGene00004484,552
WBGene00004484,847
WBGene00004485,481
WBGene00004485,533
WBGene00004486,467
WBGene00004487,581
WBGene00004488,497
WBGene00004488,707
WBGene00004489,598
WBGene00004489,846
WBGene00004490,343
WBGene00004491,467
WBGene00004491,482
WBGene00004491,635
WBGene00004491,483
WBGene00004491,506
WBGene00004492,516
WBGene00004492,531
WBGene00004492,268
WBGene00004493,468
WBGene00004493,445
WBGene00004494,457
WBGene00004495,477
WBGene00004495,489
WBGene00004496,356
WBGene00004496,351
WBGene00004497,266
WBGene00004498,311
WBGene00004499,451
WBGene00004499,489
WBGene00004501,1545
WBGene00004501,1584
WBGene00004502,1484
WBGene00004503,1355
WBGene00004504,1461
WBGene00004504,1356
WBGene00004505,1496
WBGene00004506,1424
WBGene00004507,2127
WBGene00004508,5026
WBGene00004508,4773
WBGene00004508,695
WBGene00004509,4788
WBGene00004510,5483
WBGene00004679,2316
WBGene00004679,2328
WBGene00004679,2279
WBGene00004679,2291
WBGene00004679,439
WBGene00004680,1768
WBGene00004681,4085
WBGene00004681,3882
WBGene00004681,1379
WBGene00004681,2747
WBGene00004682,1860
WBGene00004684,2554
WBGene00004684,2557
WBGene00004698,1114
WBGene00004698,1531
WBGene00004698,1615
WBGene00004699,1075
WBGene00004700,1343
WBGene00004700,1009
WBGene00004701,836
WBGene00004701,381
WBGene00004702,757
WBGene00004702,684
WBGene00004702,839
WBGene00004702,837
WBGene00004703,800
WBGene00004703,787
WBGene00004703,979
WBGene00004704,1554
WBGene00004704,641
WBGene00004704,570
WBGene00004704,755
WBGene00004705,1690
WBGene00004705,1893
WBGene00004705,1241
WBGene00004706,2187
WBGene00004719,3059
WBGene00004719,2508
WBGene00004721,1349
WBGene00004723,1301
WBGene00004726,2664
WBGene00004727,1789
WBGene00004727,1486
WBGene00004727,1783
WBGene00004728,8793
WBGene00004728,2277
WBGene00004729,4456
WBGene00004729,4468
WBGene00004732,4814
WBGene00004732,4765
WBGene00004732,4774
WBGene00004732,4339
WBGene00004732,1474
WBGene00004732,1465
WBGene00004735,3420
WBGene00004736,3649
WBGene00004736,3328
WBGene00004736,3466
WBGene00004736,3288
WBGene00004736,3259
WBGene00004737,2135
WBGene00004738,3558
WBGene00004739,3600
WBGene00004739,3504
WBGene00004739,3486
WBGene00004739,3390
WBGene00004740,4504
WBGene00004742,649
WBGene00004743,1394
WBGene00004743,1169
WBGene00004743,1171
WBGene00004744,3463
WBGene00004744,1671
WBGene00004745,3758
WBGene00004746,9241
WBGene00004747,6567
WBGene00004748,1333
WBGene00004749,1498
WBGene00004749,1471
WBGene00004750,1237
WBGene00004751,6406
WBGene00004751,5953
WBGene00004751,5383
WBGene00004751,4518
WBGene00004751,2877
WBGene00004752,2825
WBGene00004753,2824
WBGene00004754,2595
WBGene00004755,3823
WBGene00004756,3552
WBGene00004758,1757
WBGene00004758,1771
WBGene00004759,2387
WBGene00004760,7826
WBGene00004762,3607
WBGene00004762,2370
WBGene00004764,1759
WBGene00004765,1580
WBGene00004765,1502
WBGene00004766,788
WBGene00004767,2478
WBGene00004767,2471
WBGene00004767,2535
WBGene00004767,1881
WBGene00004768,2083
WBGene00004769,1468
WBGene00004771,1867
WBGene00004771,1925
WBGene00004773,2843
WBGene00004774,1084
WBGene00004775,3942
WBGene00004776,2052
WBGene00004776,1908
WBGene00004777,1565
WBGene00004777,1556
WBGene00004777,600
WBGene00004777,591
WBGene00004777,1634
WBGene00004777,1650
WBGene00004777,1263
WBGene00004778,2180
WBGene00004779,1522
WBGene00004780,1752
WBGene00004780,1710
WBGene00004780,2865
WBGene00004781,1291
WBGene00004781,1044
WBGene00004782,4728
WBGene00004782,2818
WBGene00004782,5096
WBGene00004783,2023
WBGene00004783,2033
WBGene00004783,1890
WBGene00004783,1952
WBGene00004783,2070
WBGene00004783,2080
WBGene00004783,2300
WBGene00004786,1899
WBGene00004786,1845
WBGene00004787,1062
WBGene00004788,1288
WBGene00004788,1312
WBGene00004789,1545
WBGene00004789,1645
WBGene00004790,1164
WBGene00004793,1655
WBGene00004795,2653
WBGene00004796,1034
WBGene00004798,640
WBGene00004800,2030
WBGene00004800,1975
WBGene00004800,1955
WBGene00004800,2010
WBGene00004801,1008
WBGene00004801,1016
WBGene00004801,1119
WBGene00004802,864
WBGene00004803,925
WBGene00004804,2690
WBGene00004804,1655
WBGene00004804,2422
WBGene00004804,2645
WBGene00004804,2496
WBGene00004804,2498
WBGene00004804,1601
WBGene00004806,1743
WBGene00004807,864
WBGene00004807,863
WBGene00004807,1073
WBGene00004808,708
WBGene00004809,701
WBGene00004809,745
WBGene00004810,678
WBGene00004811,604
WBGene00004812,321
WBGene00004813,660
WBGene00004814,665
WBGene00004815,657
WBGene00004816,650
WBGene00004818,661
WBGene00004818,663
WBGene00004819,597
WBGene00004820,668
WBGene00004821,1468
WBGene00004822,637
WBGene00004823,782
WBGene00004824,1993
WBGene00004824,1737
WBGene00004824,333
WBGene00004825,1070
WBGene00004826,630
WBGene00004827,791
WBGene00004829,2216
WBGene00004829,2159
WBGene00004829,2033
WBGene00004830,3727
WBGene00004830,3661
WBGene00004830,3700
WBGene00004830,3787
WBGene00004830,3766
WBGene00004830,3727
WBGene00004830,3721
WBGene00004830,3661
WBGene00004830,3787
WBGene00004830,3766
WBGene00004830,3721
WBGene00004830,3700
WBGene00004830,3745
WBGene00004831,3653
WBGene00004831,3418
WBGene00004831,3392
WBGene00004831,3445
WBGene00004831,3517
WBGene00004831,3472
WBGene00004831,3526
WBGene00004831,3487
WBGene00004854,4588
WBGene00004855,12970
WBGene00004855,12903
WBGene00004855,12656
WBGene00004855,12573
WBGene00004856,1468
WBGene00004857,1316
WBGene00004858,1838
WBGene00004858,1881
WBGene00004858,1910
WBGene00004858,755
WBGene00004858,1877
WBGene00004859,1992
WBGene00004859,1897
WBGene00004859,2054
WBGene00004859,1845
WBGene00004860,2132
WBGene00004862,6777
WBGene00004862,2184
WBGene00004862,5722
WBGene00004862,6981
WBGene00004862,6882
WBGene00004862,6723
WBGene00004862,6729
WBGene00004862,6005
WBGene00004862,2775
WBGene00004862,5784
WBGene00004862,4530
WBGene00004862,2093
WBGene00004862,7098
WBGene00004862,7281
WBGene00004873,3894
WBGene00004873,4062
WBGene00004873,1449
WBGene00004874,4953
WBGene00004875,2014
WBGene00004875,2004
WBGene00004876,1843
WBGene00004876,1570
WBGene00004877,1641
WBGene00004878,1839
WBGene00004879,7574
WBGene00004879,6665
WBGene00004880,3497
WBGene00004881,3706
WBGene00004881,3628
WBGene00004881,3623
WBGene00004881,3622
WBGene00004881,3712
WBGene00004881,3634
WBGene00004881,3629
WBGene00004881,3628
WBGene00004882,1287
WBGene00004882,1365
WBGene00004883,1812
WBGene00004884,3953
WBGene00004884,1644
WBGene00004884,3294
WBGene00004885,1499
WBGene00004886,865
WBGene00004886,456
WBGene00004887,693
WBGene00004887,758
WBGene00004888,475
WBGene00004889,2535
WBGene00004889,1583
WBGene00004890,1989
WBGene00004891,808
WBGene00004891,924
WBGene00004891,381
WBGene00004892,1937
WBGene00004892,1970
WBGene00004892,1801
WBGene00004892,1808
WBGene00004893,1339
WBGene00004894,1323
WBGene00004895,1854
WBGene00004895,1826
WBGene00004896,1783
WBGene00004897,818
WBGene00004898,622
WBGene00004898,633
WBGene00004899,309
WBGene00004900,2312
WBGene00004901,2372
WBGene00004902,2155
WBGene00004904,2399
WBGene00004905,2145
WBGene00004906,2209
WBGene00004908,2745
WBGene00004909,2022
WBGene00004910,2123
WBGene00004911,3113
WBGene00004912,994
WBGene00004913,1348
WBGene00004913,1564
WBGene00004914,676
WBGene00004915,722
WBGene00004916,627
WBGene00004916,514
WBGene00004917,553
WBGene00004917,800
WBGene00004917,721
WBGene00004918,350
WBGene00004919,551
WBGene00004920,526
WBGene00004920,481
WBGene00004921,1806
WBGene00004921,1812
WBGene00004922,1891
WBGene00004923,1237
WBGene00004924,1493
WBGene00004925,1675
WBGene00004926,1296
WBGene00004926,972
WBGene00004927,1742
WBGene00004927,1707
WBGene00004928,1357
WBGene00004929,2163
WBGene00004929,2366
WBGene00004929,2268
WBGene00004929,2310
WBGene00004929,2046
WBGene00004930,719
WBGene00004930,659
WBGene00004930,672
WBGene00004931,805
WBGene00004931,870
WBGene00004932,833
WBGene00004933,740
WBGene00004933,838
WBGene00004944,1880
WBGene00004945,2593
WBGene00004945,2599
WBGene00004945,1938
WBGene00004946,4604
WBGene00004946,1778
WBGene00004946,4622
WBGene00004946,3871
WBGene00004946,3889
WBGene00004946,605
WBGene00004947,4494
WBGene00004949,1614
WBGene00004949,1868
WBGene00004949,1590
WBGene00004949,1868
WBGene00004949,1403
WBGene00004950,831
WBGene00004951,7785
WBGene00004951,7800
WBGene00004952,1791
WBGene00004953,2605
WBGene00004953,2652
WBGene00004954,1608
WBGene00004955,3807
WBGene00004958,1516
WBGene00004959,1609
WBGene00004960,1192
WBGene00004962,1544
WBGene00004963,2024
WBGene00004963,1159
WBGene00004964,1224
WBGene00004965,985
WBGene00004966,808
WBGene00004969,3786
WBGene00004969,1755
WBGene00004969,1270
WBGene00004971,502
WBGene00004972,1794
WBGene00004973,439
WBGene00004974,620
WBGene00004975,1890
WBGene00004975,585
WBGene00004976,2676
WBGene00004976,2230
WBGene00004978,2373
WBGene00004979,951
WBGene00004980,3771
WBGene00004980,3605
WBGene00004980,2288
WBGene00004980,2339
WBGene00004980,2785
WBGene00004980,2619
WBGene00004980,2836
WBGene00004980,2624
WBGene00004980,2476
WBGene00004980,2458
WBGene00004980,2484
WBGene00004981,1783
WBGene00004984,1524
WBGene00004984,1543
WBGene00004985,1417
WBGene00004985,1296
WBGene00004986,502
WBGene00004987,447
WBGene00004988,429
WBGene00004989,402
WBGene00004990,374
WBGene00004990,404
WBGene00004991,292
WBGene00004992,961
WBGene00004992,973
WBGene00004993,1387
WBGene00004994,344
WBGene00004995,838
WBGene00004995,1354
WBGene00004996,1238
WBGene00004997,406
WBGene00004998,600
WBGene00004999,361
WBGene00004999,385
WBGene00005000,436
WBGene00005001,862
WBGene00005002,369
WBGene00005003,497
WBGene00005003,428
WBGene00005004,471
WBGene00005005,758
WBGene00005006,1908
WBGene00005007,1153
WBGene00005007,1156
WBGene00005008,2505
WBGene00005008,2322
WBGene00005009,4219
WBGene00005009,4220
WBGene00005010,2603
WBGene00005011,1091
WBGene00005012,579
WBGene00005013,1715
WBGene00005014,596
WBGene00005015,4061
WBGene00005016,1042
WBGene00005016,1027
WBGene00005016,1037
WBGene00005017,1026
WBGene00005018,1167
WBGene00005018,942
WBGene00005019,1784
WBGene00005019,1745
WBGene00005019,1781
WBGene00005020,1126
WBGene00005021,1603
WBGene00005022,1585
WBGene00005023,2750
WBGene00005023,2808
WBGene00005023,3214
WBGene00005024,2462
WBGene00005025,1252
WBGene00005025,1257
WBGene00005026,1071
WBGene00005027,1091
WBGene00005028,990
WBGene00005029,1037
WBGene00005030,1049
WBGene00005032,1194
WBGene00005033,990
WBGene00005034,1053
WBGene00005035,1193
WBGene00005036,1011
WBGene00005036,1081
WBGene00005037,1005
WBGene00005038,1031
WBGene00005039,1008
WBGene00005039,827
WBGene00005040,1055
WBGene00005043,1014
WBGene00005044,1023
WBGene00005046,1020
WBGene00005047,1082
WBGene00005048,1020
WBGene00005049,1023
WBGene00005050,1020
WBGene00005051,1008
WBGene00005052,1017
WBGene00005053,1035
WBGene00005054,1188
WBGene00005055,1047
WBGene00005056,1032
WBGene00005057,1197
WBGene00005058,1047
WBGene00005059,992
WBGene00005060,1068
WBGene00005061,1020
WBGene00005062,1065
WBGene00005063,1086
WBGene00005064,1095
WBGene00005065,1128
WBGene00005066,1131
WBGene00005067,1083
WBGene00005068,1026
WBGene00005070,1038
WBGene00005071,1014
WBGene00005072,1047
WBGene00005073,1261
WBGene00005074,1056
WBGene00005076,1041
WBGene00005077,2615
WBGene00005077,1711
WBGene00005077,1581
WBGene00005077,678
WBGene00005078,1697
WBGene00005079,1116
WBGene00005080,1089
WBGene00005081,1035
WBGene00005082,1044
WBGene00005083,996
WBGene00005085,957
WBGene00005086,1008
WBGene00005087,1026
WBGene00005088,963
WBGene00005089,1087
WBGene00005089,385
WBGene00005090,978
WBGene00005091,978
WBGene00005093,1113
WBGene00005094,1023
WBGene00005095,1020
WBGene00005096,1014
WBGene00005097,1020
WBGene00005098,1020
WBGene00005099,957
WBGene00005101,972
WBGene00005103,957
WBGene00005104,954
WBGene00005105,963
WBGene00005106,963
WBGene00005107,921
WBGene00005108,975
WBGene00005109,948
WBGene00005110,1382
WBGene00005111,1029
WBGene00005112,897
WBGene00005113,1032
WBGene00005113,627
WBGene00005114,973
WBGene00005116,963
WBGene00005117,1011
WBGene00005118,963
WBGene00005119,975
WBGene00005120,963
WBGene00005121,999
WBGene00005122,954
WBGene00005123,951
WBGene00005124,954
WBGene00005125,954
WBGene00005126,951
WBGene00005127,1014
WBGene00005128,1014
WBGene00005129,1154
WBGene00005131,1011
WBGene00005132,1011
WBGene00005133,1263
WBGene00005134,948
WBGene00005135,978
WBGene00005136,978
WBGene00005137,1023
WBGene00005138,984
WBGene00005140,966
WBGene00005141,1020
WBGene00005142,1023
WBGene00005143,972
WBGene00005144,975
WBGene00005145,975
WBGene00005146,975
WBGene00005147,1081
WBGene00005147,1410
WBGene00005148,972
WBGene00005149,1068
WBGene00005150,1110
WBGene00005153,1123
WBGene00005153,987
WBGene00005153,735
WBGene00005159,1129
WBGene00005160,984
WBGene00005161,999
WBGene00005162,951
WBGene00005163,972
WBGene00005164,936
WBGene00005165,1020
WBGene00005166,951
WBGene00005167,1011
WBGene00005168,975
WBGene00005169,1008
WBGene00005170,1054
WBGene00005171,1013
WBGene00005172,963
WBGene00005173,978
WBGene00005174,963
WBGene00005177,1378
WBGene00005177,1041
WBGene00005178,954
WBGene00005179,1227
WBGene00005180,888
WBGene00005181,948
WBGene00005182,1101
WBGene00005183,1014
WBGene00005184,1064
WBGene00005185,1008
WBGene00005186,1014
WBGene00005187,900
WBGene00005188,1515
WBGene00005189,912
WBGene00005190,966
WBGene00005191,1047
WBGene00005193,999
WBGene00005194,924
WBGene00005194,711
WBGene00005194,975
WBGene00005195,921
WBGene00005196,942
WBGene00005197,915
WBGene00005198,906
WBGene00005199,894
WBGene00005201,900
WBGene00005202,900
WBGene00005203,852
WBGene00005204,930
WBGene00005205,828
WBGene00005207,903
WBGene00005208,882
WBGene00005210,888
WBGene00005211,903
WBGene00005212,927
WBGene00005213,966
WBGene00005214,1004
WBGene00005215,984
WBGene00005216,948
WBGene00005217,954
WBGene00005218,642
WBGene00005219,1011
WBGene00005221,951
WBGene00005222,951
WBGene00005223,993
WBGene00005224,954
WBGene00005225,951
WBGene00005226,1029
WBGene00005227,1211
WBGene00005228,778
WBGene00005228,852
WBGene00005228,1243
WBGene00005229,1005
WBGene00005230,999
WBGene00005231,1002
WBGene00005233,1008
WBGene00005234,1008
WBGene00005236,1071
WBGene00005237,1035
WBGene00005240,1104
WBGene00005241,1002
WBGene00005242,993
WBGene00005243,1136
WBGene00005244,999
WBGene00005245,1002
WBGene00005246,1220
WBGene00005247,867
WBGene00005247,990
WBGene00005248,1086
WBGene00005249,1047
WBGene00005250,1077
WBGene00005251,1588
WBGene00005253,1146
WBGene00005254,1140
WBGene00005255,987
WBGene00005256,1005
WBGene00005257,1002
WBGene00005258,1008
WBGene00005259,1041
WBGene00005260,1038
WBGene00005261,1038
WBGene00005262,999
WBGene00005263,1059
WBGene00005264,1038
WBGene00005265,1137
WBGene00005267,1017
WBGene00005268,1065
WBGene00005269,1014
WBGene00005270,1008
WBGene00005271,1172
WBGene00005271,1287
WBGene00005272,1038
WBGene00005273,1023
WBGene00005274,1092
WBGene00005275,1035
WBGene00005278,1038
WBGene00005279,1035
WBGene00005280,963
WBGene00005281,1059
WBGene00005282,1419
WBGene00005283,1021
WBGene00005284,1050
WBGene00005285,1032
WBGene00005288,1026
WBGene00005289,1026
WBGene00005290,1001
WBGene00005291,1005
WBGene00005292,1047
WBGene00005293,1035
WBGene00005294,1050
WBGene00005295,1005
WBGene00005296,1101
WBGene00005296,993
WBGene00005297,816
WBGene00005297,1201
WBGene00005298,873
WBGene00005299,1062
WBGene00005300,1065
WBGene00005301,1062
WBGene00005303,1083
WBGene00005304,1059
WBGene00005308,1056
WBGene00005309,1056
WBGene00005310,1032
WBGene00005313,1047
WBGene00005315,1065
WBGene00005316,1059
WBGene00005317,510
WBGene00005318,1044
WBGene00005319,1044
WBGene00005321,1059
WBGene00005323,1056
WBGene00005324,525
WBGene00005328,1014
WBGene00005330,1011
WBGene00005331,1011
WBGene00005332,1059
WBGene00005334,1130
WBGene00005335,1059
WBGene00005337,1059
WBGene00005338,1068
WBGene00005339,1059
WBGene00005340,1062
WBGene00005341,1062
WBGene00005342,984
WBGene00005344,996
WBGene00005345,1113
WBGene00005346,1005
WBGene00005347,1011
WBGene00005348,1050
WBGene00005349,1080
WBGene00005350,1050
WBGene00005351,1041
WBGene00005352,1037
